image_id,bed_slope,bed_intercept,bed_r2,bed_fit_success,edge_amplitude,edge_steepness,edge_midpoint,edge_offset,edge_r2,edge_fit_success,skin_slope,skin_intercept,skin_r2,skin_fit_success,bed_mean,bed_std,bed_skew,bed_kurtosis,edge_mean,edge_std,edge_skew,edge_kurtosis,skin_mean,skin_std,skin_skew,skin_kurtosis,spectral_centroid,spectral_entropy
-MgPSdLgBgT6DsVSYvSf.-MgPT1uata4LohMkhJH7.-MzJeG7HXmpdgzTe-g1Q,-0.11001006952973547,10.801376886968852,0.9994434064741478,1,-5400.8002858865975,0.039818942698290415,-123.24400324457123,5401.426623150289,0.9932911351024909,1,-0.020475671311710013,3.214620936356315,0.9285744050737005,1,6.731669566522476,2.382667057005468,0.03984397293494637,-1.2492676530876266,1.5171042072071175,0.49700927111304677,0.678327436968912,-0.49288276904977923,-0.11260894410063807,0.46606177393903253,0.39094032494735026,-1.2010389743632721,0.00686057911632855,1.9362748209854153
-LoP7_n5ROEawdOTAeDN.-LoP7y1mZ9A1bOMfEnJ1.-LrrqzNLpvakeVZaWw5v,,,,0,0.4904649711027602,0.2790261242364761,23.622442662986597,-0.885026627755564,0.9853734641879195,1,0.018749697970191548,-1.3817500193309606,0.906486293539179,1,-0.6458918149555991,0.20650466303318302,0.034844199738176755,-1.6966494370443446,0.20231825383881807,0.43229770440136733,0.5305131790545543,-1.1789967173327667,0.019639478524257015,2.406216402146809
-NEeQl-tiJlUCbVlHUzo.-NEeQpvuMzuamdikvgm5.-NEeQte8cSxyrn1G15RB,-0.027617906594469943,2.3910420932537573,0.9815359441357844,1,0.3951979976252409,0.5225572299195629,85.84853151217763,0.5886463406066746,0.5514699361062002,1,-0.01439328483476321,2.0837120054668725,0.6607084040748932,1,1.3693579993909943,0.6049231080238102,0.30507807324838004,-1.2371131144728027,0.8944894773182742,0.19728518979778736,-0.31062837380393876,-1.432151367620699,-0.2551520882358986,0.388615362197792,0.6141550971398579,-0.9907877989529776,0.00797672367417305,2.1273814143371084
-NVTRcHI_DN0HFIB-rIF.-NVTRfAHONk1dEPs4Aue.-NZ0Q-8OHbg_ePgUjr7n,-0.09578588827016131,13.115514381297734,0.9608743065677183,1,-3661.3520676848566,0.03583190551352254,-108.34800613107664,3661.1505340775575,0.9997406224002565,1,-0.012017592500915386,1.8496773814460061,0.8307108937279549,1,9.571940279809656,2.1160710903555304,-0.5286143694888316,-0.8927749626540393,2.2270434359674023,1.2238970110272365,0.6045629909738603,-0.7997808525161219,-0.10295666477034753,0.2899524859128454,1.0324384790075347,-0.11948652629386736,0.005041782754343748,1.627878787797554
-MZRqkKGx6CZllvdMAjs.-MZRqmsczNqUk4DCLkJp.-MZRqrNc3vSvlI2q6HNf,-0.16752847694474693,19.122379439749505,0.9410078363985771,1,-8.21026666360362,0.1926536359777105,82.21625213947935,5.281232796772449,0.9769495370533409,1,0.06728133855635397,-9.681787313714302,0.9214381496449439,1,12.923715347010669,3.738988915137102,-0.6805979931460721,-0.614073852970749,-1.4883169944597285,2.0352626741476674,1.2293674073699825,0.28655296921676454,1.2501040575503881,1.5387273052440815,-0.13581665461100828,-1.161744175606164,0.005064430140602158,1.5921099410020245
-MYi7zRYMQ0Kilz5luEH.-MYi81LZbNwySbneLNcl.-MkB7lJyw-oV1gYk1lRd,-0.772128413811728,121.74691900507487,0.8106889199348387,1,-52555.85999943356,0.09887412637347152,2.17572519214243,52557.69517200605,0.997119933946164,1,-0.03554916090584448,4.63552307154753,0.7545356722565526,1,93.18020911414109,18.56551865348064,-1.0432302897143402,-0.003943571657794465,10.103058539125069,10.154879683426685,1.5141475707659988,1.3066319761916958,-1.1412244265693199,0.8981928263682772,1.1561846768431483,0.07291036859842981,0.0048126349563683436,1.6219311858755834
-NEjH4H3wlUfzclWWMcB.-NEjHA04vJZQ1xLMq0JL.-NEjHE9ScN0Wu_GJuz6U,-0.024058898765038604,-0.8455462683878882,0.9070660229803174,1,3.422538534952264,0.26720993698025386,96.03813802790194,-2.5886881816335836,0.9950262071115981,1,-0.013923274595673885,2.4115686414962507,0.7277582575341046,1,-1.5918407861863244,0.4587402328398777,-0.40230330553622906,-1.4826999850094211,-1.4533648337084404,1.3270650643388844,0.6730265489120689,-1.218476104693754,0.3120390913709558,0.3723442432133522,0.3304125213184856,-0.09082725344705667,0.004487530570934221,1.6014527587874798
-MmRnQbZKoveLuMy4_kx.-MmRnVfOzlKxBmikbd0J.-MmRo6PnZ4FXpCV4exRd,-0.046772945594589777,0.49649338873162785,0.969552103245724,1,3.6613373930781643,0.12558961285362247,103.02735223158632,-3.349942460696532,0.9892365557670244,1,-0.01746880543033802,3.330172688853876,0.4085588058478363,1,-1.2342903190040337,1.0279976257744232,-0.3132516295729875,-1.3873133270886933,-1.7551577354344352,1.171273514033206,0.19932189875721448,-1.4389065486072332,0.4910545746193661,0.6063356528351576,0.5531650022169028,-0.1743033954627915,0.004369361857947213,1.5166405964913368
-MA56BG2c9WCCqXTUYo1.-MA56TfyvDcsXyjvAONm.-MA5D3zh5fMfhcatXL7-,-0.04658624965115643,5.188534575647901,0.9900752425867739,1,-4326.854295716288,0.01804832832530028,-366.5833350589632,4327.058582209261,0.9929827831761454,1,-0.018630759674528985,2.9610390903391894,0.9962131382991429,1,4.513850296822633,0.406692773748454,-0.23927040750909906,-1.0814253106543175,2.4427584382251912,0.581215563924677,0.3195679291145592,-0.8446207057936177,0.772199100612883,0.4095282613868762,-0.06091773166025736,-1.010867358385146,0.004534754583295586,1.249386288759403
-Liq_w4K5UDKsni46WKd.-MIJ9YxhIJhizHAqd-nT.-MM_7jV7cEHkqQxcJIK0,,,,0,2.3457503545776883,0.0882954812812426,24.769518690355675,-2.319169677153065,0.9979762802659659,1,0.014962690426702507,-0.6042674685131779,0.8333521212058744,1,-1.156121016517783,0.6133550941230401,0.013596532779640586,-1.4285159653462631,0.7049745598612209,0.35959096156440296,-0.7492983534564789,-0.775581187292143,0.020480657246283562,1.9251435838105047
-LhEkQ3kcnrIjTdOC5oJ.-LhEkiUlQyvSJfVkXxSZ.-LhEmIQ9EdQ2soeleI3O,0.0020382259751421383,-0.0054425883566713296,0.6863872800729807,1,-0.06173767595020375,1.4103701209030701,74.75733557777988,0.06364162215394847,0.6215290934967765,1,-0.0013804440423055286,0.12538489295932453,0.5354225761196345,1,0.03767251206166928,0.03389170389854246,-0.35452581693994173,-1.0793023916898237,0.04052266791067773,0.038652626274608144,-0.16141792092966836,-0.5264647477729358,-0.05605145761231776,0.04367760927294847,-1.4253757363638049,1.8680797997563099,0.029646259743426003,2.7013555337503785
-MVLBpOft-7dIzSb0eE6.-MVL9sG3L9Tl0zezSfHG.-MVLADJH5MyPS_xKd4uD,-0.05969287380779023,0.6181544678346256,0.881150694750561,1,4.669743194496735,0.16658585144898144,104.33554080326105,-5.0989166417493355,0.9715173150032974,1,0.007090641114656626,-0.2133605590969383,0.08248474235071668,1,-1.590361096865619,1.376418708925937,-0.7483171756663338,-0.8443298712261944,-3.1998867707659953,1.6877628124186772,0.25315308739963216,-1.4249040650755194,0.9384825196024014,0.5433484242090227,0.011559393469831992,-0.583212499341117,0.004153507382181256,1.398867925408711
-Njqgo_HorjBBm7OGLVj.-NjqgzLDG6iMDTN14d7n.-Nm5I8VJSB9bMokvubLK,0.010131224207383771,0.45533798799313596,0.8841381465614517,1,-1.0981415425255603,0.09776913878289277,94.97346419552316,1.4514168330737933,0.9747206483293598,1,-0.004242038534579606,0.6273823898379545,0.6160375685601207,1,0.8299324709741209,0.2332285395557662,-0.03310704159351782,-1.4682123742305078,0.8193458234972338,0.3052307107625215,0.16215198510892662,-1.354016227700794,-0.0617852197505558,0.11897435938467776,1.5235862312748398,0.9920901313904342,0.002546457085674832,1.0962628281068465
-NVTRcHI_DN0HFIB-rIF.-NVTRfAHONk1dEPs4Aue.-NXj4wBSyjEy3_fYRiBC,-0.1786045564747728,21.90242197320934,0.9737558359847507,1,-18.859570740043214,0.05923562896446772,69.2453551128485,18.375212965001833,0.9998522483767531,1,-0.0056708693072025085,0.6894079805484173,0.6541777623193483,1,15.294057342705633,3.9176053089542653,-0.4131829066251205,-1.1131238303981175,2.7776320380243735,2.1197227542433232,0.6155567003305122,-0.8672744342259353,-0.23205902343974563,0.1543487877035137,0.948281001340888,0.33994214058949224,0.00536215818176612,1.694099185902113
-Liq_w4K5UDKsni46WKd.-MIJ9YxhIJhizHAqd-nT.-MR4IbKM5MfzB6Pu3Fwd,0.018113740466265904,-0.9274624287491273,0.32213684137783705,1,2.659520834945407,0.13660365313512418,47.14818860657539,-0.37619594748595897,0.9929458097788054,1,-0.03115884636660093,4.035025435718409,0.9643065952418788,1,-0.7737456908930038,0.19068707380865776,-0.4013874544401576,-1.2504824811208282,0.6746957243180047,0.8631147776471859,0.3438712965699233,-1.396476276119799,0.7791179546586305,0.695311529144819,-0.08503080344158143,-1.5264963661855404,0.004673722701829235,1.2486848774368582
-LilnSmSyM-6usWD64ZZ.-LilnfIIotZ2luAuWpsh.-MzORCbZXHczsMNj5VZy,-0.029348203370209772,-2.7120311726285165,0.9425738999011986,1,5.747811879635657,0.09841637758530952,107.13151666237128,-4.747064318821135,0.9975659111090074,1,-0.012838099144582893,2.3189773872546797,0.792071104916795,1,-3.797805749338685,0.6544678047567172,0.4988303445056282,-1.1592066812285995,-2.6026122977509174,1.5193461078926656,0.3373096508113053,-1.3125105233069103,0.23325700905237368,0.3172238926892484,-0.47116688452918604,-1.0816572100022794,0.0021329160827152785,1.0512235217324917
-MJB4GdKwPjYzk2Jc6BO.-MJB4SEPgZJWGvv-xsDg.-MMoLmpbA_cT7gg16HyI,-0.11445508707077123,8.565410033088153,0.9980186841453079,1,-8682.525874454801,0.017258712552124595,-386.72191792720133,8680.9322059935,0.999447697706262,1,-0.04468777037050242,4.617571234617769,0.985298748480214,1,7.363970740418588,0.7282731701542848,-0.11394005820391094,-1.1544707114719404,3.471793110727188,1.253744358589782,0.3013218885034796,-1.0294716007430158,-0.2755321016298684,0.9877175581852552,-0.12455054994368092,-0.9867672979615794,0.01161759332407202,2.2140994416612765
-LiHdzI8lpqzkkuRhCf4.-LiHeFL-BtOWv8dfGtAP.-LiHeQaRq-GrCgxO6qec,-0.06839059131395486,5.896028660755436,0.9851202522900966,1,1.488019701467574,-0.4852584566505869,80.79997908523598,-1.3654056024260277,0.4876780712809049,1,0.003305811647729718,0.12487388041183535,0.06600697970076519,1,3.3658174067884237,1.4913190191820171,-0.28882149248722805,-0.8876439525184727,-1.174886543541468,0.5728282234478035,0.47068025465362817,-0.8877583541443381,0.6615199859668671,0.29255843393702113,-1.3174918347161098,2.2921204052180206,0.007367528816614168,2.0080621269305214
-N2Ajl6_8RGCd6aajyRP.-N2Ak5BkHAg3tBUGAO6a.-N2AnsMZvud11XgAFM7F,0.011842095255333538,-5.944689411910615,0.9251161052070488,1,6.386273524253839,0.08658548313401532,114.00444978588779,-4.990019916726343,0.9982285158768133,1,0.0033563019188583842,-0.42992082551593436,0.11895683516403466,1,-5.506478163212309,0.266086418112146,0.7172846549215014,-0.6395545732140815,-3.2004484683536965,1.3424479410501138,0.5328976638224077,-1.076433118207289,0.11738595979986588,0.22348118933968084,0.08285652481818644,0.2990525704629614,0.0030342628639795192,1.2156287516410402
